開催日,日目,レース,実際1号艇1着,実際3連単,予測3連単,予測確率,予測元,3連単的中,TOP10
2025-03-16,3,5,1,1-4-6,1-6-3,0.17953441682577398,1着1号艇予想,False,1-6-3(0.1795) / 1-6-4(0.1761) / 1-6-5(0.1191) / 1-3-6(0.0966) / 1-4-6(0.0945) / 1-6-2(0.0683) / 6-1-3(0.0636) / 1-5-6(0.0605) / 6-1-5(0.0424) / 3-1-6(0.0401)
2025-03-16,3,6,1,1-3-4,1-4-3,0.21345100393281455,1着1号艇予想,False,1-4-3(0.2135) / 1-4-5(0.1705) / 1-3-4(0.1202) / 1-4-6(0.1104) / 1-5-4(0.0919) / 1-6-4(0.0561) / 6-1-5(0.0558) / 6-5-1(0.0513) / 1-4-2(0.0452) / 5-6-1(0.0425)
2025-03-16,3,7,1,1-2-6,1-2-6,0.3263542669256644,1着1号艇予想,True,1-2-6(0.3264) / 1-6-2(0.1986) / 6-2-1(0.0920) / 6-1-2(0.0895) / 1-2-4(0.0886) / 1-2-5(0.0813) / 2-6-1(0.0617) / 1-2-3(0.0561) / 1-4-2(0.0427) / 1-5-2(0.0390)
2025-03-16,3,8,1,1-4-6,1-4-3,0.18080649401864857,1着1号艇予想,False,1-4-3(0.1808) / 1-3-4(0.1627) / 1-4-2(0.1165) / 1-2-4(0.0907) / 1-3-2(0.0852) / 1-2-3(0.0738) / 5-1-3(0.0486) / 5-1-4(0.0467) / 1-4-5(0.0461) / 3-1-5(0.0421)
2025-03-16,3,9,1,1-2-3,1-2-4,0.22533013956444517,1着1号艇予想,False,1-2-4(0.2253) / 1-4-2(0.1762) / 1-2-5(0.0937) / 1-2-6(0.0636) / 1-5-2(0.0594) / 1-2-3(0.0585) / 1-4-5(0.0474) / 4-2-1(0.0423) / 2-4-1(0.0409) / 1-6-2(0.0386)
2025-03-16,3,10,1,1-2-4,1-3-6,0.11961654130136005,1着1号艇予想,False,1-3-6(0.1196) / 1-6-3(0.0992) / 1-3-2(0.0850) / 1-3-5(0.0816) / 1-3-4(0.0664) / 1-2-3(0.0652) / 1-5-3(0.0622) / 1-4-3(0.0489) / 1-6-2(0.0439) / 1-6-5(0.0422)
2025-03-16,3,11,1,1-2-4,1-2-3,0.23342358472699168,1着1号艇予想,False,1-2-3(0.2334) / 1-3-2(0.1819) / 1-2-4(0.1025) / 3-5-2(0.0835) / 1-2-5(0.0825) / 3-2-5(0.0795) / 5-3-2(0.0721) / 2-3-5(0.0670) / 1-4-2(0.0650) / 5-2-3(0.0551)
2025-03-17,4,1,0,3-1-4,1-4-5,0.0801526765771249,1着1号艇予想,False,1-4-5(0.0802) / 1-5-4(0.0782) / 1-4-3(0.0746) / 1-3-4(0.0713) / 1-5-3(0.0673) / 1-3-5(0.0660) / 1-4-2(0.0519) / 1-4-6(0.0475) / 1-5-2(0.0468) / 1-2-4(0.0457)
2025-03-17,4,2,1,1-4-3,1-4-6,0.14328863400909206,1着1号艇予想,False,1-4-6(0.1433) / 1-4-2(0.1209) / 1-4-3(0.1003) / 1-6-4(0.0944) / 1-4-5(0.0898) / 1-2-4(0.0772) / 1-3-4(0.0623) / 1-5-4(0.0549) / 1-6-2(0.0302) / 1-2-6(0.0292)
2025-03-17,4,3,0,2-1-3,1-2-3,0.1824053271001287,1着1号艇予想,False,1-2-3(0.1824) / 1-3-2(0.1480) / 1-2-5(0.1402) / 1-5-2(0.1049) / 1-3-5(0.0750) / 1-5-3(0.0691) / 1-2-6(0.0650) / 1-6-2(0.0427) / 2-3-5(0.0386) / 2-5-3(0.0351)
2025-03-17,4,4,0,3-4-5,1-3-4,0.1400019071728386,1着1号艇予想,False,1-3-4(0.1400) / 1-4-3(0.1204) / 1-3-5(0.1067) / 1-3-6(0.0947) / 1-5-3(0.0850) / 1-6-3(0.0735) / 4-3-5(0.0702) / 3-4-5(0.0655) / 1-4-5(0.0649) / 1-5-4(0.0601)
2025-03-17,4,5,1,1-3-5,1-3-5,0.19027728987393513,1着1号艇予想,True,1-3-5(0.1903) / 1-3-2(0.1524) / 1-3-6(0.1514) / 1-3-4(0.1020) / 1-5-3(0.0883) / 1-2-3(0.0687) / 1-6-3(0.0681) / 3-1-6(0.0615) / 1-4-3(0.0443) / 3-6-1(0.0403)
2025-03-17,4,6,0,2-3-6,1-3-2,0.1863919731449701,1着1号艇予想,False,1-3-2(0.1864) / 1-2-3(0.1833) / 1-3-4(0.1081) / 4-1-2(0.1045) / 1-2-4(0.1030) / 1-4-3(0.0873) / 4-2-1(0.0870) / 1-4-2(0.0846) / 2-4-1(0.0620) / 4-1-3(0.0589)
2025-03-17,4,7,1,1-6-4,1-6-5,0.10057670944829325,1着1号艇予想,False,1-6-5(0.1006) / 1-6-4(0.0989) / 1-6-2(0.0960) / 1-6-3(0.0897) / 1-5-6(0.0737) / 1-4-6(0.0722) / 1-2-6(0.0697) / 1-3-6(0.0644) / 5-1-6(0.0364) / 5-6-1(0.0333)
2025-03-17,4,8,1,1-4-3,1-2-6,0.18740329617270218,1着1号艇予想,False,1-2-6(0.1874) / 1-6-2(0.1351) / 1-2-3(0.1305) / 2-1-3(0.1079) / 1-2-4(0.1051) / 1-3-2(0.0861) / 1-4-2(0.0669) / 3-1-2(0.0646) / 1-6-3(0.0489) / 2-3-1(0.0466)
2025-03-17,4,9,1,1-4-3,1-4-3,0.2600776822758959,1着1号艇予想,True,1-4-3(0.2601) / 1-4-2(0.1759) / 1-4-6(0.1397) / 1-3-4(0.1071) / 1-4-5(0.0710) / 1-2-4(0.0688) / 3-4-1(0.0591) / 3-1-4(0.0537) / 1-6-4(0.0535) / 4-3-1(0.0523)
2025-03-17,4,10,0,3-5-1,1-3-2,0.07383332460901773,1着1号艇予想,False,1-3-2(0.0738) / 1-2-3(0.0719) / 1-3-4(0.0624) / 1-3-5(0.0587) / 1-4-3(0.0581) / 1-2-4(0.0557) / 6-3-1(0.0540) / 1-5-3(0.0539) / 1-4-2(0.0533) / 1-2-5(0.0523)
2025-03-17,4,11,1,1-2-5,1-5-4,0.23420292410777444,1着1号艇予想,False,1-5-4(0.2342) / 1-4-5(0.1802) / 1-5-2(0.1675) / 1-2-5(0.1157) / 1-4-2(0.0817) / 1-2-4(0.0734) / 5-1-4(0.0708) / 5-4-1(0.0596) / 4-5-1(0.0519) / 4-1-5(0.0490)
2025-03-17,4,12,0,6-4-2,1-6-3,0.13672043344461418,1着1号艇予想,False,1-6-3(0.1367) / 1-6-4(0.1298) / 1-3-6(0.1272) / 1-4-6(0.1185) / 1-3-4(0.1025) / 1-4-3(0.1005) / 1-6-2(0.0444) / 1-3-2(0.0351) / 1-2-6(0.0328) / 1-4-2(0.0327)
2025-03-19,1,1,0,2-4-3,1-3-2,0.2672758064638596,1着1号艇予想,False,1-3-2(0.2673) / 1-3-4(0.1620) / 1-2-3(0.1581) / 1-4-3(0.0859) / 3-1-5(0.0658) / 1-3-6(0.0577) / 1-3-5(0.0551) / 3-1-4(0.0533) / 3-1-2(0.0523) / 1-2-4(0.0399)
2025-03-19,1,2,0,4-1-5,1-4-3,0.1093695383970304,1着1号艇予想,False,1-4-3(0.1094) / 1-4-2(0.0973) / 1-4-5(0.0936) / 1-3-4(0.0889) / 1-2-4(0.0769) / 1-5-4(0.0734) / 3-1-2(0.0697) / 2-1-3(0.0512) / 1-4-6(0.0511) / 1-3-2(0.0454)
2025-03-19,1,3,0,4-6-2,1-6-2,0.24383370502400853,1着1号艇予想,False,1-6-2(0.2438) / 1-6-5(0.1848) / 1-6-3(0.1386) / 6-4-2(0.1364) / 1-6-4(0.1274) / 4-6-2(0.1088) / 1-2-6(0.0834) / 6-2-4(0.0762) / 1-5-6(0.0614) / 6-4-5(0.0581)
2025-03-19,1,4,0,2-5-1,1-5-3,0.1352359539294966,1着1号艇予想,False,1-5-3(0.1352) / 1-3-5(0.1296) / 1-5-4(0.1252) / 5-2-3(0.1240) / 1-4-5(0.1165) / 1-3-4(0.1090) / 1-4-3(0.1058) / 2-5-3(0.1003) / 5-2-6(0.0775) / 5-3-2(0.0634)
2025-03-19,1,5,0,3-4-1,1-3-4,0.16567217471490434,1着1号艇予想,False,1-3-4(0.1657) / 1-3-6(0.1331) / 1-3-5(0.1254) / 3-4-6(0.1030) / 1-4-3(0.1008) / 3-4-5(0.0992) / 1-6-3(0.0779) / 1-5-3(0.0727) / 1-3-2(0.0704) / 3-6-4(0.0644)
2025-03-19,1,6,1,1-3-4,1-3-4,0.17813044854419557,1着1号艇予想,True,1-3-4(0.1781) / 1-3-2(0.1378) / 1-3-6(0.1241) / 1-4-3(0.0985) / 1-3-5(0.0933) / 1-2-3(0.0731) / 1-6-3(0.0650) / 3-1-6(0.0525) / 3-6-1(0.0514) / 3-1-2(0.0507)
2025-03-19,1,7,0,3-1-2,1-5-3,0.24051743096683664,1着1号艇予想,False,1-5-3(0.2405) / 1-3-5(0.1718) / 1-5-6(0.1240) / 1-5-2(0.0807) / 1-6-5(0.0754) / 3-5-2(0.0612) / 3-5-1(0.0536) / 1-3-6(0.0495) / 3-2-5(0.0485) / 1-2-5(0.0465)
2025-03-19,1,8,1,1-2-4,1-2-4,0.32347449626163843,1着1号艇予想,True,1-2-4(0.3235) / 1-4-2(0.2942) / 1-2-5(0.0913) / 5-1-4(0.0892) / 1-4-5(0.0730) / 1-5-2(0.0565) / 1-5-4(0.0497) / 5-1-2(0.0492) / 4-1-5(0.0444) / 1-2-6(0.0215)
2025-03-19,1,9,1,1-5-2,1-5-4,0.1467083488174411,1着1号艇予想,False,1-5-4(0.1467) / 1-5-6(0.1235) / 1-4-5(0.1151) / 1-6-5(0.0926) / 1-5-2(0.0720) / 1-4-6(0.0558) / 1-6-4(0.0534) / 1-5-3(0.0509) / 1-2-5(0.0491) / 2-4-5(0.0350)
2025-03-19,1,10,0,3-4-5,1-3-2,0.20165747307202406,1着1号艇予想,False,1-3-2(0.2017) / 1-3-4(0.1874) / 1-2-3(0.1129) / 1-4-3(0.1034) / 1-3-5(0.0757) / 3-5-6(0.0733) / 1-3-6(0.0726) / 3-5-2(0.0554) / 5-3-6(0.0545) / 3-5-4(0.0525)
2025-03-19,1,11,1,1-5-2,1-5-6,0.1501454979796763,1着1号艇予想,False,1-5-6(0.1501) / 1-6-5(0.1367) / 1-5-4(0.1110) / 1-4-5(0.0917) / 1-6-4(0.0823) / 1-4-6(0.0747) / 1-5-2(0.0681) / 1-2-5(0.0510) / 1-6-2(0.0505) / 1-2-6(0.0415)
2025-03-19,1,12,0,5-1-2,1-2-4,0.12123342264613009,1着1号艇予想,False,1-2-4(0.1212) / 1-4-2(0.1132) / 1-2-6(0.1129) / 1-6-2(0.1028) / 1-4-6(0.0889) / 1-6-4(0.0868) / 1-2-3(0.0556) / 1-4-3(0.0438) / 1-3-2(0.0434) / 1-6-3(0.0398)
2025-03-20,2,1,0,4-6-2,1-3-4,0.11928617283111599,1着1号艇予想,False,1-3-4(0.1193) / 1-4-3(0.1134) / 1-3-2(0.0946) / 1-2-3(0.0836) / 1-4-2(0.0793) / 1-2-4(0.0737) / 1-3-5(0.0689) / 4-2-1(0.0598) / 1-4-5(0.0578) / 1-5-3(0.0566)
2025-03-20,2,2,0,2-1-3,1-2-6,0.13876293113983945,1着1号艇予想,False,1-2-6(0.1388) / 1-2-5(0.1365) / 2-6-1(0.1121) / 1-6-2(0.1079) / 1-5-2(0.1057) / 2-1-6(0.1041) / 6-2-1(0.0722) / 1-2-3(0.0648) / 1-6-5(0.0588) / 1-5-6(0.0585)
2025-03-20,2,3,1,1-3-4,1-4-6,0.27465713379587814,1着1号艇予想,False,1-4-6(0.2747) / 1-4-3(0.1861) / 1-6-4(0.1250) / 1-4-5(0.1230) / 1-3-4(0.0795) / 4-5-1(0.0759) / 4-1-5(0.0636) / 5-4-1(0.0567) / 1-5-4(0.0504) / 4-5-6(0.0439)
2025-03-20,2,4,1,1-2-6,1-2-6,0.17454197902407476,1着1号艇予想,True,1-2-6(0.1745) / 1-6-2(0.1738) / 1-2-4(0.0647) / 1-6-4(0.0640) / 1-2-3(0.0584) / 1-6-3(0.0577) / 1-4-2(0.0488) / 1-4-6(0.0484) / 1-3-2(0.0434) / 1-3-6(0.0431)
2025-03-20,2,5,1,1-4-2,1-4-6,0.14143548217221835,1着1号艇予想,False,1-4-6(0.1414) / 1-4-2(0.1308) / 1-6-4(0.0972) / 1-4-3(0.0938) / 1-2-4(0.0884) / 1-4-5(0.0716) / 1-3-4(0.0600) / 6-4-5(0.0495) / 6-5-4(0.0448) / 1-5-4(0.0444)
2025-03-20,2,6,1,1-3-4,1-3-4,0.2784892125532274,1着1号艇予想,True,1-3-4(0.2785) / 1-4-3(0.2268) / 3-1-2(0.0848) / 3-1-6(0.0810) / 3-2-1(0.0762) / 1-3-6(0.0738) / 3-6-1(0.0716) / 3-2-6(0.0570) / 3-6-2(0.0561) / 1-3-5(0.0541)
2025-03-20,2,7,0,5-4-2,1-2-4,0.10189233858901398,1着1号艇予想,False,1-2-4(0.1019) / 1-4-2(0.0970) / 5-6-1(0.0858) / 1-2-5(0.0832) / 1-5-2(0.0746) / 1-4-5(0.0694) / 5-1-6(0.0679) / 1-5-4(0.0653) / 5-6-4(0.0602) / 1-2-6(0.0525)
2025-03-20,2,8,1,1-2-4,1-3-2,0.2256132906857647,1着1号艇予想,False,1-3-2(0.2256) / 1-2-3(0.1711) / 1-3-5(0.1285) / 2-1-4(0.1143) / 1-5-3(0.0837) / 1-3-4(0.0725) / 1-2-5(0.0596) / 2-4-1(0.0540) / 1-5-2(0.0512) / 4-1-2(0.0477)
2025-03-20,2,9,0,6-1-2,1-6-2,0.2073114801518076,1着1号艇予想,False,1-6-2(0.2073) / 1-2-6(0.1955) / 6-2-1(0.0948) / 1-6-5(0.0811) / 6-1-2(0.0776) / 2-6-1(0.0728) / 1-2-5(0.0689) / 6-2-4(0.0595) / 1-5-6(0.0582) / 1-5-2(0.0524)
2025-03-20,2,10,0,2-3-4,1-2-4,0.13964180166896373,1着1号艇予想,False,1-2-4(0.1396) / 1-4-2(0.1259) / 1-2-6(0.1228) / 1-6-2(0.1060) / 1-4-6(0.0874) / 1-6-4(0.0837) / 2-1-3(0.0825) / 2-1-4(0.0782) / 2-3-1(0.0747) / 2-4-1(0.0696)
2025-03-20,2,11,1,1-2-5,1-2-5,0.1294419205831137,1着1号艇予想,True,1-2-5(0.1294) / 1-2-4(0.1086) / 1-2-6(0.1004) / 1-5-2(0.0957) / 1-4-2(0.0774) / 1-6-2(0.0704) / 1-2-3(0.0642) / 1-3-2(0.0424) / 1-5-4(0.0383) / 1-4-5(0.0369)
2025-03-20,2,12,1,1-2-3,1-2-3,0.18189666168049734,1着1号艇予想,True,1-2-3(0.1819) / 1-2-5(0.1558) / 1-3-2(0.1333) / 1-5-2(0.1094) / 2-1-5(0.0867) / 1-2-4(0.0644) / 2-5-1(0.0632) / 1-3-5(0.0608) / 5-1-2(0.0604) / 1-5-3(0.0583)
2025-03-21,3,1,1,1-2-5,1-4-2,0.1568289295251108,1着1号艇予想,False,1-4-2(0.1568) / 1-2-4(0.1336) / 1-4-5(0.1104) / 1-4-3(0.0851) / 1-5-4(0.0851) / 1-2-5(0.0666) / 1-3-4(0.0623) / 1-5-2(0.0602) / 1-2-3(0.0513) / 1-3-2(0.0441)
2025-03-21,3,2,1,1-3-2,1-6-2,0.13660888951684397,1着1号艇予想,False,1-6-2(0.1366) / 1-2-6(0.1239) / 1-6-3(0.0952) / 1-3-6(0.0777) / 1-2-3(0.0689) / 1-3-2(0.0620) / 1-6-5(0.0566) / 1-6-4(0.0484) / 1-5-6(0.0423) / 1-2-5(0.0410)
2025-03-21,3,3,1,1-2-3,1-2-5,0.17201299187342708,1着1号艇予想,False,1-2-5(0.1720) / 1-2-4(0.1712) / 1-2-3(0.1070) / 1-2-6(0.0968) / 1-5-2(0.0909) / 1-4-2(0.0904) / 1-3-2(0.0532) / 1-6-2(0.0477) / 6-2-3(0.0375) / 6-3-2(0.0363)
2025-03-21,3,4,1,1-5-3,1-5-6,0.20899503360814858,1着1号艇予想,False,1-5-6(0.2090) / 1-5-2(0.1642) / 1-5-4(0.1575) / 5-4-6(0.1219) / 1-6-5(0.1040) / 4-5-6(0.0870) / 1-2-5(0.0787) / 1-4-5(0.0750) / 5-6-4(0.0716) / 5-4-1(0.0482)
2025-03-21,3,5,1,1-3-2,1-5-3,0.24610203482226517,1着1号艇予想,False,1-5-3(0.2461) / 1-3-5(0.1887) / 3-5-1(0.1571) / 5-3-1(0.1503) / 3-1-5(0.1328) / 5-1-3(0.1178) / 1-5-2(0.0900) / 1-5-6(0.0612) / 1-5-4(0.0601) / 1-2-5(0.0547)
2025-03-21,3,6,0,4-3-1,1-4-3,0.34575897817143236,1着1号艇予想,False,1-4-3(0.3458) / 1-3-4(0.2355) / 4-3-1(0.0862) / 1-4-2(0.0837) / 4-3-2(0.0782) / 4-3-6(0.0677) / 3-4-1(0.0622) / 3-4-2(0.0564) / 1-4-5(0.0550) / 4-1-3(0.0509)
2025-03-21,3,7,1,1-3-2,1-6-5,0.1028495013481864,1着1号艇予想,False,1-6-5(0.1028) / 1-5-6(0.0991) / 1-6-2(0.0937) / 1-2-6(0.0876) / 1-5-2(0.0817) / 1-2-5(0.0793) / 1-6-3(0.0597) / 1-5-3(0.0520) / 1-3-6(0.0502) / 1-2-3(0.0460)
2025-03-21,3,8,1,1-2-6,1-3-4,0.07436800549410565,1着1号艇予想,False,1-3-4(0.0744) / 1-3-2(0.0737) / 1-4-3(0.0708) / 1-2-3(0.0700) / 1-4-2(0.0598) / 1-2-4(0.0597) / 1-3-5(0.0550) / 1-3-6(0.0518) / 1-5-3(0.0488) / 1-6-3(0.0455)
2025-03-21,3,9,1,1-4-6,1-4-6,0.2799749790232467,1着1号艇予想,True,1-4-6(0.2800) / 1-6-4(0.2771) / 1-4-5(0.0635) / 1-6-5(0.0619) / 4-1-6(0.0546) / 6-1-4(0.0465) / 4-6-1(0.0453) / 6-4-1(0.0426) / 1-5-4(0.0413) / 1-5-6(0.0407)
2025-03-21,3,10,1,1-2-4,1-2-4,0.23805236449743128,1着1号艇予想,True,1-2-4(0.2381) / 1-2-3(0.1672) / 2-4-1(0.1225) / 1-4-2(0.1188) / 1-2-6(0.1169) / 4-2-1(0.1123) / 1-3-2(0.0787) / 2-1-4(0.0688) / 1-2-5(0.0630) / 4-1-2(0.0564)
2025-03-21,3,11,1,1-3-2,6-1-4,0.1094596951384991,1着1号艇以外予想,False,6-1-4(0.1095) / 1-6-4(0.0938) / 1-4-6(0.0888) / 1-6-2(0.0745) / 1-6-3(0.0712) / 6-1-2(0.0675) / 1-2-6(0.0662) / 1-3-6(0.0626) / 1-4-2(0.0605) / 1-4-3(0.0578)
2025-03-21,3,12,1,1-5-3,1-6-5,0.19109887068946652,1着1号艇予想,False,1-6-5(0.1911) / 1-5-6(0.1855) / 1-6-3(0.1187) / 1-5-3(0.1091) / 1-3-6(0.0964) / 1-3-5(0.0912) / 6-1-5(0.0763) / 5-1-6(0.0558) / 6-5-1(0.0414) / 5-6-1(0.0375)
2025-03-22,4,1,1,1-2-5,1-2-6,0.07659826824692861,1着1号艇予想,False,1-2-6(0.0766) / 1-6-2(0.0735) / 1-2-3(0.0706) / 1-3-2(0.0662) / 1-6-3(0.0594) / 1-3-6(0.0580) / 1-2-4(0.0561) / 1-2-5(0.0518) / 1-4-2(0.0500) / 1-6-4(0.0472)
2025-03-22,4,2,0,3-5-1,1-3-5,0.14102357780169866,1着1号艇予想,False,1-3-5(0.1410) / 1-5-3(0.1204) / 1-3-4(0.0820) / 1-3-2(0.0695) / 1-3-6(0.0677) / 1-4-3(0.0614) / 3-6-1(0.0580) / 3-6-4(0.0519) / 3-1-6(0.0516) / 1-2-3(0.0507)
2025-03-22,4,3,0,5-3-6,1-5-2,0.15831422307478032,1着1号艇予想,False,1-5-2(0.1583) / 1-5-4(0.1373) / 1-5-6(0.1338) / 5-3-6(0.1218) / 1-5-3(0.1183) / 5-6-3(0.1083) / 1-2-5(0.0824) / 1-4-5(0.0700) / 1-6-5(0.0680) / 5-3-4(0.0594)
2025-03-22,4,4,1,1-4-3,1-5-3,0.18105632430324184,1着1号艇予想,False,1-5-3(0.1811) / 1-3-5(0.1449) / 1-5-2(0.1155) / 1-5-4(0.0966) / 1-2-5(0.0820) / 5-1-2(0.0679) / 5-2-1(0.0675) / 1-4-5(0.0664) / 1-3-2(0.0591) / 5-1-3(0.0583)
2025-03-22,4,5,0,2-6-1,1-4-6,0.1699282081002526,1着1号艇予想,False,1-4-6(0.1699) / 1-6-4(0.1304) / 1-4-5(0.1255) / 1-5-4(0.0890) / 1-4-2(0.0835) / 1-2-4(0.0553) / 1-6-5(0.0552) / 1-5-6(0.0510) / 4-6-5(0.0460) / 6-4-5(0.0445)
2025-03-22,4,6,0,4-1-2,1-3-4,0.19958285560364472,1着1号艇予想,False,1-3-4(0.1996) / 1-4-3(0.1863) / 1-3-6(0.1316) / 1-4-6(0.1083) / 1-6-3(0.1051) / 3-4-6(0.1023) / 1-6-4(0.0927) / 3-4-1(0.0916) / 3-6-4(0.0776) / 3-1-4(0.0674)
2025-03-22,4,7,0,2-5-1,1-2-5,0.2569059400644433,1着1号艇予想,False,1-2-5(0.2569) / 1-5-2(0.1710) / 2-1-3(0.1086) / 1-2-3(0.1021) / 1-2-4(0.0891) / 2-1-5(0.0703) / 1-3-2(0.0564) / 1-2-6(0.0550) / 2-3-1(0.0490) / 1-4-2(0.0486)
2025-03-22,4,8,1,1-2-6,1-5-6,0.11650038914454451,1着1号艇予想,False,1-5-6(0.1165) / 1-6-5(0.1088) / 1-5-4(0.1073) / 1-4-5(0.0975) / 1-6-4(0.0844) / 1-4-6(0.0821) / 1-5-2(0.0676) / 1-2-5(0.0550) / 1-6-2(0.0532) / 1-4-2(0.0476)
2025-03-22,4,9,1,1-3-4,1-4-3,0.2718081484806465,1着1号艇予想,False,1-4-3(0.2718) / 1-3-4(0.2180) / 1-4-5(0.0970) / 3-4-6(0.0722) / 3-4-5(0.0678) / 1-5-4(0.0595) / 1-4-6(0.0573) / 1-3-5(0.0550) / 3-6-4(0.0542) / 4-3-6(0.0512)
2025-03-22,4,10,0,4-3-1,1-3-4,0.15014123400044874,1着1号艇予想,False,1-3-4(0.1501) / 1-3-5(0.1367) / 4-1-3(0.1164) / 1-4-3(0.0951) / 1-3-6(0.0948) / 1-3-2(0.0909) / 1-5-3(0.0851) / 4-1-6(0.0844) / 4-3-1(0.0559) / 1-6-3(0.0559)
2025-03-22,4,11,1,1-6-3,1-6-2,0.20799893672121464,1着1号艇予想,False,1-6-2(0.2080) / 1-2-6(0.1398) / 1-6-4(0.1147) / 2-1-6(0.1146) / 1-6-5(0.1132) / 2-6-1(0.0954) / 6-2-1(0.0766) / 1-4-6(0.0682) / 1-5-6(0.0671) / 6-1-2(0.0631)
2025-03-22,4,12,1,1-2-3,1-3-5,0.09461298645919147,1着1号艇予想,False,1-3-5(0.0946) / 1-5-3(0.0932) / 1-3-2(0.0850) / 1-2-3(0.0808) / 1-5-2(0.0802) / 1-2-5(0.0774) / 5-2-1(0.0623) / 1-3-6(0.0601) / 2-5-1(0.0590) / 5-1-2(0.0588)
2025-03-23,5,1,1,1-5-3,1-4-2,0.1039130011487742,1着1号艇予想,False,1-4-2(0.1039) / 1-4-5(0.1028) / 1-2-4(0.0997) / 1-5-4(0.0983) / 1-2-5(0.0883) / 1-5-2(0.0880) / 2-4-3(0.0637) / 2-3-4(0.0594) / 1-4-3(0.0586) / 4-2-3(0.0537)
2025-03-23,5,2,1,1-2-4,1-6-5,0.23529743786161225,1着1号艇予想,False,1-6-5(0.2353) / 1-5-6(0.2258) / 1-6-2(0.0990) / 1-5-2(0.0888) / 1-2-6(0.0712) / 1-2-5(0.0666) / 1-6-3(0.0332) / 1-5-3(0.0298) / 1-6-4(0.0239) / 6-5-3(0.0235)
2025-03-23,5,3,0,4-1-2,1-4-5,0.18704228096047043,1着1号艇予想,False,1-4-5(0.1870) / 1-5-4(0.1366) / 1-4-2(0.0963) / 1-4-6(0.0884) / 1-4-3(0.0704) / 1-2-4(0.0612) / 1-6-4(0.0555) / 1-3-4(0.0431) / 4-2-1(0.0387) / 4-2-6(0.0386)
2025-03-23,5,4,1,1-3-2,6-1-2,0.10432500060638844,1着1号艇以外予想,False,6-1-2(0.1043) / 1-4-2(0.0867) / 1-2-4(0.0858) / 6-2-1(0.0783) / 1-4-6(0.0779) / 1-4-3(0.0749) / 1-2-6(0.0749) / 1-6-4(0.0746) / 1-6-2(0.0724) / 1-2-3(0.0720)
2025-03-23,5,5,1,1-6-2,1-6-3,0.2466610569033594,1着1号艇予想,False,1-6-3(0.2467) / 1-3-6(0.2003) / 6-3-1(0.1195) / 6-1-3(0.1169) / 1-6-4(0.0901) / 1-6-2(0.0842) / 6-3-4(0.0570) / 1-4-6(0.0568) / 6-1-4(0.0535) / 1-2-6(0.0527)
2025-03-23,5,6,1,1-6-4,1-3-4,0.19132981926232817,1着1号艇予想,False,1-3-4(0.1913) / 1-3-5(0.1648) / 1-4-3(0.1492) / 1-5-3(0.1226) / 3-5-4(0.0982) / 3-4-5(0.0926) / 1-4-5(0.0792) / 1-5-4(0.0755) / 3-5-1(0.0708) / 3-4-1(0.0594)
2025-03-23,5,7,1,1-4-5,1-6-2,0.22103368271732868,1着1号艇予想,False,1-6-2(0.2210) / 1-2-6(0.1593) / 1-6-5(0.1434) / 1-5-6(0.0922) / 6-1-4(0.0628) / 1-2-5(0.0570) / 1-5-2(0.0509) / 1-6-3(0.0502) / 6-1-2(0.0501) / 1-6-4(0.0490)
2025-03-23,5,8,1,1-2-4,1-2-5,0.11999078148905887,1着1号艇予想,False,1-2-5(0.1200) / 1-5-2(0.1028) / 1-2-6(0.0954) / 1-6-2(0.0770) / 1-2-3(0.0753) / 1-3-2(0.0580) / 1-5-6(0.0553) / 1-6-5(0.0521) / 1-2-4(0.0509) / 1-5-3(0.0437)
2025-03-23,5,9,1,1-3-6,1-3-4,0.11963840135724838,1着1号艇予想,False,1-3-4(0.1196) / 1-4-3(0.1161) / 1-3-6(0.0702) / 1-3-5(0.0638) / 1-4-6(0.0633) / 1-6-3(0.0588) / 1-4-5(0.0575) / 3-1-5(0.0566) / 1-6-4(0.0546) / 1-5-3(0.0524)
2025-03-23,5,10,0,3-1-2,1-3-2,0.15303965018697974,1着1号艇予想,False,1-3-2(0.1530) / 1-2-3(0.1367) / 1-3-6(0.1276) / 6-3-1(0.1144) / 1-6-3(0.1071) / 3-6-1(0.1014) / 6-1-3(0.0951) / 1-2-6(0.0891) / 1-6-2(0.0838) / 3-1-6(0.0702)
2025-03-23,5,11,1,1-2-3,1-2-3,0.1933302280797804,1着1号艇予想,True,1-2-3(0.1933) / 1-3-2(0.1624) / 1-2-4(0.1079) / 1-4-2(0.0770) / 1-2-5(0.0754) / 1-3-4(0.0650) / 1-4-3(0.0552) / 1-5-2(0.0508) / 1-3-5(0.0454) / 1-5-3(0.0364)
2025-03-23,5,12,0,3-1-4,1-4-5,0.1138298263702968,1着1号艇予想,False,1-4-5(0.1138) / 1-4-2(0.1063) / 1-5-4(0.0982) / 1-2-4(0.0899) / 1-4-3(0.0740) / 1-5-2(0.0625) / 1-2-5(0.0613) / 1-3-4(0.0579) / 1-5-3(0.0435) / 1-2-3(0.0399)
2025-03-24,6,1,1,1-2-5,1-5-6,0.17244192604319994,1着1号艇予想,False,1-5-6(0.1724) / 1-5-2(0.1299) / 1-6-5(0.1154) / 1-5-4(0.0830) / 1-2-5(0.0819) / 1-5-3(0.0787) / 2-1-6(0.0536) / 2-6-1(0.0492) / 1-4-5(0.0492) / 1-3-5(0.0464)
